Season,Sector,Category,Crop,QueryType,QueryText,KCCAns,StateName,DistrictName,BlockName,CreatedOn
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast  ?,"Partly cloudy, No Possibility of Rain",MAHARASHTRA,WASHIM,MANGRULPIR                                        ,49:59.3
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast  ?,"Partly cloudy, No Possibility of Rain",MAHARASHTRA,WASHIM,KARANJA                                           ,16:20.3
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast  ?,"Partly cloudy, No Possibility of Rain",MAHARASHTRA,WASHIM,KARANJA                                           ,16:20.3
KHARIF,AGRICULTURE,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),Market Information,Asking About Market Rate of GRAM in AKOLA market?,"In AKOLA market -
Market Rate of GRAM -Minimum- 3200 rupees/qtl and maximum - 3600 rupees/qtl",MAHARASHTRA,WASHIM,MALEGAON                                          ,28:40.3
KHARIF,AGRICULTURE,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),Market Information,Asking About Market Rate of GRAM in AKOLA market?,"In AKOLA market -
Market Rate of GRAM -Minimum- 3200 rupees/qtl and maximum - 3600 rupees/qtl",MAHARASHTRA,WASHIM,MALEGAON                                          ,28:40.3
KHARIF,AGRICULTURE,Others,Others,Weed Management,WEED MANAGEMENT IN SOYABEAN ?,Spray Pursuit (Imazethapyr) 20 ml/10 liter of water,MAHARASHTRA,WASHIM,MALEGAON                                          ,28:45.8
KHARIF,AGRICULTURE,Others,Others,Weed Management,WEED MANAGEMENT IN SOYABEAN ?,Spray Pursuit (Imazethapyr) 20 ml/10 liter of water,MAHARASHTRA,WASHIM,MALEGAON                                          ,28:45.8
KHARIF,HORTICULTURE,Fruits,Orange,Market Information,FARMER ASKED ABOUT MARKET RATE OF ORANGE ?,MARKET RATE OF 2650 RS/QTL,MAHARASHTRA,WASHIM,WASHIM                                            ,36:40.4
KHARIF,HORTICULTURE,Fruits,Orange,Market Information,FARMER ASKED ABOUT MARKET RATE OF ORANGE ?,MARKET RATE OF 2650 RS/QTL,MAHARASHTRA,WASHIM,WASHIM                                            ,36:40.4
KHARIF,AGRICULTURE,Others,Others,Weather,ASKING ABOUT WEATHER FORECAST ?,THIS WEEK Cloudy Weather  Rainfall Chances .,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,57:03.4
KHARIF,AGRICULTURE,Others,Others,Weather,ASKING ABOUT WEATHER FORECAST ?,THIS WEEK Cloudy Weather  Rainfall Chances .,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,57:03.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is cloudy and possibility of light to medium rainfall.,MAHARASHTRA,WASHIM,MANORA                                            ,07:24.6
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is cloudy and possibility of light to medium rainfall.,MAHARASHTRA,WASHIM,MANORA                                            ,07:24.6
KHARIF,HORTICULTURE,Condiments and Spices,Fenugreek,Seeds and Planting Material,VARIETIES OF FENUGREEK ?,"VARIETIES OF FENUGREEK pUSA EARLY BUNCHING , METHI NO.47 ,KASURI SELECTION.",MAHARASHTRA,WASHIM,MALEGAON                                          ,15:40.6
KHARIF,HORTICULTURE,Condiments and Spices,Fenugreek,Seeds and Planting Material,VARIETIES OF FENUGREEK ?,"VARIETIES OF FENUGREEK pUSA EARLY BUNCHING , METHI NO.47 ,KASURI SELECTION.",MAHARASHTRA,WASHIM,MALEGAON                                          ,15:40.6
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,Weather Forecast - There will be a cloudy weather this week and there is possibility of rain tomorrow,MAHARASHTRA,WASHIM,WASHIM                                            ,37:15.5
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,Weather Forecast - There will be a cloudy weather this week and there is possibility of rain tomorrow,MAHARASHTRA,WASHIM,WASHIM                                            ,37:15.5
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Weed Management,WEED MANAGEMENT IN SOYABEAN ?,Spray Pursuit (Imazethapyr) 20 ml/10 liter of water,MAHARASHTRA,WASHIM,WASHIM                                            ,03:29.4
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Weed Management,WEED MANAGEMENT IN SOYABEAN ?,Spray Pursuit (Imazethapyr) 20 ml/10 liter of water,MAHARASHTRA,WASHIM,WASHIM                                            ,03:29.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,"Weather Forecast - There will be a cloudy atmosphere in the coming weeks, there is a possibility of gently to moderate rainfall",MAHARASHTRA,WASHIM,MANORA                                            ,15:52.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,"Weather Forecast - There will be a cloudy atmosphere in the coming weeks, there is a possibility of gently to moderate rainfall",MAHARASHTRA,WASHIM,MANORA                                            ,15:52.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,Weather Forecast - There will be a cloudy weather this week and there is possibility of rain tomorrow,MAHARASHTRA,WASHIM,MALEGAON                                          ,26:51.3
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,Weather Forecast - There will be a cloudy weather this week and there is possibility of rain tomorrow,MAHARASHTRA,WASHIM,MALEGAON                                          ,26:51.3
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Market Information,asked about minimum support prise of soybean ?,Rs 3399/ qtl minimum support prise of soybean 2018-19,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,14:48.6
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Market Information,asked about minimum support prise of soybean ?,Rs 3399/ qtl minimum support prise of soybean 2018-19,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,14:48.6
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,In This Week  Weather is Cloudy possibility of  light-Medium  Rainfall .,MAHARASHTRA,WASHIM,RISOD                                             ,19:38.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,In This Week  Weather is Cloudy possibility of  light-Medium  Rainfall .,MAHARASHTRA,WASHIM,RISOD                                             ,19:38.7
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Varieties,FERTILIZER SPRAY FOR GROWTH ?,SPRAY 19 19 19 40 GM + MICROLLA 30 ML /15 LITERS OF WATER,MAHARASHTRA,WASHIM,MALEGAON                                          ,21:15.1
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Varieties,FERTILIZER SPRAY FOR GROWTH ?,SPRAY 19 19 19 40 GM + MICROLLA 30 ML /15 LITERS OF WATER,MAHARASHTRA,WASHIM,MALEGAON                                          ,21:15.1
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Weed Management,WEED MANAGEMENT IN SOYABEAN ?,Spray Pursuit (Imazethapyr) 20 ml/10 liter of water,MAHARASHTRA,WASHIM,WASHIM                                            ,27:45.7
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Weed Management,WEED MANAGEMENT IN SOYABEAN ?,Spray Pursuit (Imazethapyr) 20 ml/10 liter of water,MAHARASHTRA,WASHIM,WASHIM                                            ,27:45.7
KHARIF,AGRICULTURE,Others,Others,Weather,"Asking about weather forecast ?
Asking About Market Rate tur?","This week weather is cloudy and light to moderate possibility of rainfall.
Market Rate -  MIN-3550  MAX- 4000    AVERAGE-3775   rupees/qt.",MAHARASHTRA,WASHIM,KARANJA                                           ,13:01.9
KHARIF,AGRICULTURE,Others,Others,Weather,"Asking about weather forecast ?
Asking About Market Rate tur?","This week weather is cloudy and light to moderate possibility of rainfall.
Market Rate -  MIN-3550  MAX- 4000    AVERAGE-3775   rupees/qt.",MAHARASHTRA,WASHIM,KARANJA                                           ,13:01.9
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),"	Plant Protection	",ATTACK OF LEAF EATING CATERPILLAR ?,Spray Chloropyriphos 30 ml/15 Lit of Water.,MAHARASHTRA,WASHIM,WASHIM                                            ,54:35.9
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),"	Plant Protection	",ATTACK OF LEAF EATING CATERPILLAR ?,Spray Chloropyriphos 30 ml/15 Lit of Water.,MAHARASHTRA,WASHIM,WASHIM                                            ,54:35.9
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,"Weather Forecast - There will be a cloudy atmosphere in the coming weeks, there is a possibility of gently to moderate rainfall",MAHARASHTRA,WASHIM,MALEGAON                                          ,07:59.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,"Weather Forecast - There will be a cloudy atmosphere in the coming weeks, there is a possibility of gently to moderate rainfall",MAHARASHTRA,WASHIM,MALEGAON                                          ,07:59.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,This week weather is cloudy and light to moderate possibility of rainfall.,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,28:45.0
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,This week weather is cloudy and light to moderate possibility of rainfall.,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,28:45.0
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,Weather Forecast - There will be a cloudy weather this week and there is possibility of rain tomorrow,MAHARASHTRA,WASHIM,RISOD                                             ,51:58.2
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,Weather Forecast - There will be a cloudy weather this week and there is possibility of rain tomorrow,MAHARASHTRA,WASHIM,RISOD                                             ,51:58.2
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is Partly cloudy and Possibility of Rainfall.,MAHARASHTRA,WASHIM,WASHIM                                            ,11:18.1
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is Partly cloudy and Possibility of Rainfall.,MAHARASHTRA,WASHIM,WASHIM                                            ,11:18.1
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Agriculture Mechanization,FUNGAL ATTACK ?,Spray of Bavistine 30gm/15lit of Water.,MAHARASHTRA,WASHIM,WASHIM                                            ,38:40.6
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Agriculture Mechanization,FUNGAL ATTACK ?,Spray of Bavistine 30gm/15lit of Water.,MAHARASHTRA,WASHIM,WASHIM                                            ,38:40.6
KHARIF,AGRICULTURE,Others,Others,Government Schemes,soil testing lab,"1 Mobile Soil Testing Lab KVK Washim	Krishi Vigyan Kendra	State Government Scheme	kvk.washim@yahoo.com	9422938764
2	Soil and Water Testing Lab. Karda	Krishi Vigyan Kendra	State Government Scheme	kvk.washim@yahoo.com	9422938764",MAHARASHTRA,WASHIM,KARANJA                                           ,51:40.6
KHARIF,AGRICULTURE,Others,Others,Government Schemes,soil testing lab,"1 Mobile Soil Testing Lab KVK Washim	Krishi Vigyan Kendra	State Government Scheme	kvk.washim@yahoo.com	9422938764
2	Soil and Water Testing Lab. Karda	Krishi Vigyan Kendra	State Government Scheme	kvk.washim@yahoo.com	9422938764",MAHARASHTRA,WASHIM,KARANJA                                           ,51:40.6
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and  Possibility of   LIGHT To MEDIUM Rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,52:56.0
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and  Possibility of   LIGHT To MEDIUM Rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,52:56.0
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Weed Management,WEED MANAGEMENT IN SOYABEAN ?,WEED MANAGEMENT IN SOYABEAN - Spray Pursuit (Imazethapyr) 20 ml/10 liter of water,MAHARASHTRA,WASHIM,RISOD                                             ,57:46.9
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Weed Management,WEED MANAGEMENT IN SOYABEAN ?,WEED MANAGEMENT IN SOYABEAN - Spray Pursuit (Imazethapyr) 20 ml/10 liter of water,MAHARASHTRA,WASHIM,RISOD                                             ,57:46.9
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,"Weather Forecast - There will be a cloudy atmosphere in the coming weeks, there is a possibility of gently to moderate rainfall",MAHARASHTRA,WASHIM,RISOD                                             ,57:47.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,"Weather Forecast - There will be a cloudy atmosphere in the coming weeks, there is a possibility of gently to moderate rainfall",MAHARASHTRA,WASHIM,RISOD                                             ,57:47.4
KHARIF,AGRICULTURE,Others,Others,Government Schemes,Asked About SMS Activation?,TO START SMS SERVICE PLEASE TYPE SMS  Kisaan1 AND SEND IT TO 7738299899,MAHARASHTRA,WASHIM,MANORA                                            ,16:39.0
KHARIF,AGRICULTURE,Others,Others,Government Schemes,Asked About SMS Activation?,TO START SMS SERVICE PLEASE TYPE SMS  Kisaan1 AND SEND IT TO 7738299899,MAHARASHTRA,WASHIM,MANORA                                            ,16:39.0
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Weed Management,WEED MANAGEMENT IN SOYABEAN ?,Spray Pursuit (Imazethapyr) 20 ml/10 liter of water,MAHARASHTRA,WASHIM,WASHIM                                            ,23:07.8
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Weed Management,WEED MANAGEMENT IN SOYABEAN ?,Spray Pursuit (Imazethapyr) 20 ml/10 liter of water,MAHARASHTRA,WASHIM,WASHIM                                            ,23:07.8
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),"	Plant Protection	",Attack of Thrips ?,Spray Triazhophos 30 ml /15 liter water,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,33:07.2
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),"	Plant Protection	",Attack of Thrips ?,Spray Triazhophos 30 ml /15 liter water,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,33:07.2
KHARIF,AGRICULTURE,Pulses,Black Gram (urd bean),"	Plant Protection	",ASKING ABOUT CONTROLL OF BLIGHT ATTACK  ON URD BEAN?,Spray m-45 25 gm /15 liter water.(Mancozeb) INDOFIL,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,03:01.8
KHARIF,AGRICULTURE,Pulses,Black Gram (urd bean),"	Plant Protection	",ASKING ABOUT CONTROLL OF BLIGHT ATTACK  ON URD BEAN?,Spray m-45 25 gm /15 liter water.(Mancozeb) INDOFIL,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,03:01.8
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,MALEGAON                                          ,14:45.2
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,MALEGAON                                          ,14:45.2
KHARIF,AGRICULTURE,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),Market Information,market rate of gram?,"market rate of gram-AKOLA	CHAFA	QUINTAL	127	3275	3640	3460",MAHARASHTRA,WASHIM,MALEGAON                                          ,33:16.5
KHARIF,AGRICULTURE,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),Market Information,market rate of gram?,"market rate of gram-AKOLA	CHAFA	QUINTAL	127	3275	3640	3460",MAHARASHTRA,WASHIM,MALEGAON                                          ,33:16.5
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Weed Management,WEED MANAGEMENT IN SOYABEAN ?,Spray Pursuit (Imazethapyr) 20 ml/10 liter of water,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,37:34.0
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Weed Management,WEED MANAGEMENT IN SOYABEAN ?,Spray Pursuit (Imazethapyr) 20 ml/10 liter of water,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,37:34.0
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,MALEGAON                                          ,47:35.3
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,MALEGAON                                          ,47:35.3
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and  Possibility of Rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,51:33.2
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and  Possibility of Rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,51:33.2
